名称,大类,中类,小类,地址,省,市,区,WGS84_X,WGS84_Y
反斗乐园(天虹商场),体育休闲服务,休闲场所,游乐场,西乡大道与新湖路交汇处天虹商场F3层L3018,广东省,深圳市,宝安区,113.8585937,22.57837629
Mr.Max·网咖(西乡店),体育休闲服务,娱乐场所,网吧,新湾路天琴阁二楼01-11号商铺,广东省,深圳市,宝安区,113.8597584,22.57634113
太阳联盟网吧,体育休闲服务,娱乐场所,网吧,永丰社区劳动村劳动路4-80号,广东省,深圳市,宝安区,113.8630343,22.57639648
米兜欢乐王国(天虹商场),体育休闲服务,休闲场所,游乐场,西乡大道与新湖路交汇处天虹商场F5层,广东省,深圳市,宝安区,113.8599877,22.57813225
666网吧,体育休闲服务,娱乐场所,网吧,永丰社区八区48栋666,广东省,深圳市,宝安区,113.8609711,22.57472395
小手大艺(天虹商场),体育休闲服务,休闲场所,游乐场,西乡大道与新湖路交汇处天虹商场F3层,广东省,深圳市,宝安区,113.8586358,22.57858632
MAR-MAX网咖,体育休闲服务,娱乐场所,网吧,西乡大道天琴阁爱婴岛楼上,广东省,深圳市,宝安区,113.8597463,22.57623412
MR-MSX网咖,体育休闲服务,娱乐场所,网吧,天琴阁(新湖路),广东省,深圳市,宝安区,113.8595549,22.57626386
一路高歌网吧(劳动路),体育休闲服务,娱乐场所,网吧,劳动一队永丰社区四区31号,广东省,深圳市,宝安区,113.8642869,22.57632107
98网咖(永丰店),体育休闲服务,娱乐场所,网吧,永丰社区四区劳动路警务室二楼(格林豪泰酒店50米),广东省,深圳市,宝安区,113.8652558,22.57652424
星晨网咖(轻铁西店),体育休闲服务,娱乐场所,网吧,麻布社区新湖路轻铁西10巷10号,广东省,深圳市,宝安区,113.8636578,22.57273166
深呼吸网咖(西乡店),体育休闲服务,娱乐场所,网吧,西乡街道麻布新村5巷2号2楼(近坪洲地铁站B出口),广东省,深圳市,宝安区,113.8649664,22.57305425
小伙伴玩艺馆(天虹商场),体育休闲服务,休闲场所,游乐场,西乡大道与新湖路交汇处天虹商场F3层,广东省,深圳市,宝安区,113.8586458,22.57860033
秋秋棋牌室,体育休闲服务,娱乐场所,棋牌室,海城路麻布新村四巷六号,广东省,深圳市,宝安区,113.865769,22.57346218
安心棋牌室,体育休闲服务,娱乐场所,棋牌室,麻布新村6巷18号,广东省,深圳市,宝安区,113.8664613,22.57518783
星际网咖,体育休闲服务,娱乐场所,网吧,西乡麻布新村8巷20号,广东省,深圳市,宝安区,113.8661817,22.57576544
狼蛛电竞生活馆(坪洲店),体育休闲服务,娱乐场所,网吧,海城路110号2层,广东省,深圳市,宝安区,113.8658903,22.57251243
众振网咖(华丰润商业大厦东北),体育休闲服务,娱乐场所,网吧,麻布新村七巷9,广东省,深圳市,宝安区,113.8653952,22.57429765
阳光联盟网吧(轻铁西七巷店),体育休闲服务,娱乐场所,网吧,西乡轻铁西一巷9号,广东省,深圳市,宝安区,113.864718,22.57176308
水源天众振网咖(坪洲店),体育休闲服务,娱乐场所,网吧,坪洲麻布新村七巷七号(坪洲商务酒店二楼),广东省,深圳市,宝安区,113.8663811,22.57505175
千顺网吧联盟(宝源店),体育休闲服务,娱乐场所,网吧,劳动路36号久家逸宾馆2层,广东省,深圳市,宝安区,113.8612568,22.57232758
乐奇多儿童乐园(浦蒲街店),体育休闲服务,休闲场所,游乐场,鸣乐东街41号蒲蒲街西乡青少年艺术文化中心2层,广东省,深圳市,宝安区,113.8707312,22.57686339
新年代网吧(西乡店),体育休闲服务,娱乐场所,网吧,巡抚街2号3层,广东省,深圳市,宝安区,113.8727238,22.57573951
壹·网咖(西乡店),体育休闲服务,娱乐场所,网吧,西乡街道宝安大道与海城路交汇处德信商务中心2-03,广东省,深圳市,宝安区,113.8680833,22.57623259
魅力网吧(中南雅苑北),体育休闲服务,娱乐场所,网吧,码头路华侨新村旁,广东省,深圳市,宝安区,113.8696575,22.57333363
狼蛛电竞生活馆(西乡店),体育休闲服务,娱乐场所,游戏厅,西乡步行街130号3楼(西乡步行街中段),广东省,深圳市,宝安区,113.8743455,22.57678993
零度网咖,体育休闲服务,娱乐场所,网吧,宝安大道与径贝新村路交叉口西南150米,广东省,深圳市,宝安区,113.8719306,22.57251207
柠檬草网吧(家安居西南),体育休闲服务,娱乐场所,网吧,宝安大道3102号2层,广东省,深圳市,宝安区,113.873361,22.57496321
无双网吧(径贝新村路),体育休闲服务,娱乐场所,网吧,径贝新村31号,广东省,深圳市,宝安区,113.872133,22.57215731
壹东方依优网咖,体育休闲服务,娱乐场所,网吧,河东路118号,广东省,深圳市,宝安区,113.8755614,22.57881979
四通八达网咖,体育休闲服务,娱乐场所,网吧,西乡街道径贝新村49栋,广东省,深圳市,宝安区,113.8724145,22.57194861
飞鸿网吧(华侨新村西堤三巷),体育休闲服务,娱乐场所,网吧,华侨新村三巷12B,广东省,深圳市,宝安区,113.869415,22.57278342
童乐网吧,体育休闲服务,娱乐场所,网吧,共乐路30号,广东省,深圳市,宝安区,113.8675702,22.57877873
龚姐麻将馆,体育休闲服务,娱乐场所,棋牌室,码头路11号,广东省,深圳市,宝安区,113.868817,22.57215183
乐驰网吧,体育休闲服务,娱乐场所,网吧,华侨新村西堤3巷15号,广东省,深圳市,宝安区,113.8691666,22.5722552
时速网吧,体育休闲服务,娱乐场所,网吧,共乐路下塘村64号共乐路美宜佳同边,广东省,深圳市,宝安区,113.8683146,22.57884856
辉腾网吧(华侨新村西堤三巷),体育休闲服务,娱乐场所,网吧,西乡街道华侨新村西堤3巷14号,广东省,深圳市,宝安区,113.8693299,22.57266834
飓风网络,体育休闲服务,娱乐场所,网吧,华侨新村西堤一巷22号,广东省,深圳市,宝安区,113.868808,22.57167987
魅力网吧(同富办公楼北),体育休闲服务,娱乐场所,网吧,径贝新村96-2号,广东省,深圳市,宝安区,113.872681,22.57115395
星空网吧(小学路),体育休闲服务,娱乐场所,网吧,西乡街道办共乐上塘139号,广东省,深圳市,宝安区,113.8677815,22.57987985
爱嘟嘟儿童乐园,体育休闲服务,休闲场所,游乐场,步行街佳华商场三楼,广东省,深圳市,宝安区,113.8766792,22.57864176
友谊桌球和棋牌,体育休闲服务,娱乐场所,棋牌室,海汇路71号居佳宝商务大厦1层,广东省,深圳市,宝安区,113.8817171,22.57224614
传奇网咖联盟,体育休闲服务,娱乐场所,网吧,新安翻身路开屏花园,广东省,深圳市,宝安区,113.8785844,22.57415076
拓威网咖,体育休闲服务,娱乐场所,网吧,新安五路117-3号,广东省,深圳市,宝安区,113.8784192,22.57418363
宠友互联俱乐部,体育休闲服务,娱乐场所,网吧,翻身路259号附近,广东省,深圳市,宝安区,113.8791924,22.57304733
新年代网吧(流塘榕树路),体育休闲服务,娱乐场所,网吧,榕树路28-2号2层,广东省,深圳市,宝安区,113.8815454,22.57978023
星之网咖,体育休闲服务,娱乐场所,网吧,新安街道49区自由路137号维也纳酒店2层,广东省,深圳市,宝安区,113.8837918,22.57280132
传奇网吧(上川一路),体育休闲服务,娱乐场所,网吧,上川一路与自由路交叉口东50米,广东省,深圳市,宝安区,113.8845418,22.57259575
新时代网咖,体育休闲服务,娱乐场所,网吧,西乡榕树路派尼欧大厦(流塘大厦西),广东省,深圳市,宝安区,113.8817677,22.58002934
聚义网吧(宝凌路),体育休闲服务,娱乐场所,网吧,宝凌路8-1号附近,广东省,深圳市,宝安区,113.8777258,22.57851062
怀望网吧,体育休闲服务,娱乐场所,网吧,自由路1巷5号东方建富大厦1层,广东省,深圳市,宝安区,113.8845708,22.57243378
啊福麻将馆,体育休闲服务,娱乐场所,棋牌室,西乡街道流塘宝民花园4巷3-2号一楼,广东省,深圳市,宝安区,113.8836802,22.58007748
狼蛛电竞生活馆(流塘店),体育休闲服务,娱乐场所,网吧,宝民二路31号信和丰商务大厦2层,广东省,深圳市,宝安区,113.8817166,22.58042426
狼蛛电竞馆,体育休闲服务,娱乐场所,游戏厅,坪洲(地铁站)B出口,广东省,深圳市,宝安区,113.8817005,22.58035726
紫禁之巅网吧,体育休闲服务,娱乐场所,网吧,富城路35号2层,广东省,深圳市,宝安区,113.8779822,22.57934573
儿童王国,体育休闲服务,休闲场所,游乐场,34区建安一路华盛盛荟2楼,广东省,深圳市,宝安区,113.8885102,22.57695206
高价收购国二国三国四车,体育休闲服务,休闲场所,游乐场,宝民一路一巷1-5号附近,广东省,深圳市,宝安区,113.8891701,22.57320769
合优网络,体育休闲服务,娱乐场所,网吧,三十区前进一路269号诺铂广场2楼202-32、202-36,广东省,深圳市,宝安区,113.8939575,22.57654446
如来网络(宝安客服中心),体育休闲服务,娱乐场所,网吧,前进一路30区泰华大厦1座22楼B,广东省,深圳市,宝安区,113.8947712,22.57628058
虚拟都市网吧,体育休闲服务,娱乐场所,网吧,水口花园东十二巷1-1号,广东省,深圳市,宝安区,113.8960552,22.57654764
腾飞网络,体育休闲服务,娱乐场所,网吧,新安街道31区水口花园东11巷5号,广东省,深圳市,宝安区,113.8964625,22.57681363
嘉贝乐儿童乐园(中洲店),体育休闲服务,休闲场所,游乐场,创业二路中洲购物中心三楼L318B,广东省,深圳市,宝安区,113.9018578,22.57529828
乐哈岛亲子动漫乐园(宝安中洲购物中心店),体育休闲服务,娱乐场所,游戏厅,创业二路89号中洲·πmallA区3层,广东省,深圳市,宝安区,113.9015787,22.57508036
狼蛛网咖(新安店),体育休闲服务,娱乐场所,网吧,新安三路105号,广东省,深圳市,宝安区,113.9027969,22.5804175
罗天动漫电玩城,体育休闲服务,娱乐场所,游戏厅,建安一路一巷与25区商业步行街交叉口东南50米,广东省,深圳市,宝安区,113.8974035,22.5713332
永利网吧,体育休闲服务,娱乐场所,网吧,上川村三片18号,广东省,深圳市,宝安区,113.9025858,22.58035456
飞速网络(德业丰商务中心南),体育休闲服务,娱乐场所,网吧,公园路与水口花园东一巷交叉口西南150米,广东省,深圳市,宝安区,113.8978103,22.57898438
梦想网咖,体育休闲服务,娱乐场所,网吧,新安街道31区6,广东省,深圳市,宝安区,113.89745,22.57937835
艾尔文网咖(艾尚店),体育休闲服务,娱乐场所,网吧,创业路南侧13区泰丰楼122号,广东省,深圳市,宝安区,113.9078907,22.57771491
剑邑网咖(创业二路二巷),体育休闲服务,娱乐场所,网吧,大浪社区23区金龙公寓,广东省,深圳市,宝安区,113.9074206,22.57742916
泰丰网吧,体育休闲服务,娱乐场所,网吧,新安怡园路南一巷大浪社区,广东省,深圳市,宝安区,113.9077736,22.57762198
新年代网咖,体育休闲服务,娱乐场所,网吧,公园路与怡园路南一巷交叉口东50米,广东省,深圳市,宝安区,113.9067938,22.57173105
新时代网咖(公园路),体育休闲服务,娱乐场所,网吧,公园路52-80号宝湖居花园,广东省,深圳市,宝安区,113.9066088,22.57182112
极速星空网吧(石鼓东苑东),体育休闲服务,娱乐场所,网吧,沙河路九五至尊对面,广东省,深圳市,南山区,113.9453597,22.57834285
剑邑网吧,体育休闲服务,娱乐场所,网吧,珠光路220-1号,广东省,深圳市,南山区,113.9544997,22.57438289
闯天下网吧联盟(新光路),体育休闲服务,娱乐场所,网吧,西丽工业区18幢301,广东省,深圳市,南山区,113.9477909,22.57969955
优米乐冰雪主题儿童游乐世界,体育休闲服务,休闲场所,游乐场,珠光路231号附近,广东省,深圳市,南山区,113.9550098,22.57334778
牛牛士多店,体育休闲服务,娱乐场所,棋牌室,文苑街7-3,广东省,深圳市,南山区,113.9472059,22.578007
星晨网吧(珠光路),体育休闲服务,娱乐场所,网吧,珠光路236号3层,广东省,深圳市,南山区,113.9550717,22.57334663
转转乐棋牌室,体育休闲服务,娱乐场所,棋牌室,文新路与新光路交叉口北100米,广东省,深圳市,南山区,113.9478318,22.58059736
龙祥网吧(珠光路),体育休闲服务,娱乐场所,网吧,珠光路29-39号,广东省,深圳市,南山区,113.9615452,22.5712667
嘻鸭涂,体育休闲服务,休闲场所,游乐场,中康路与梅林路交叉口东北角卓悦汇5层,广东省,深圳市,福田区,114.0548699,22.5725623
奇乐儿巴迪总动员,体育休闲服务,休闲场所,游乐场,中康路126号卓悦汇购物中心F3,广东省,深圳市,福田区,114.0548699,22.5725623
贝贝乐DIY趣玩馆,体育休闲服务,休闲场所,游乐场,中康路126号附近,广东省,深圳市,福田区,114.0548699,22.5725623
网鱼网咖(上梅林店),体育休闲服务,娱乐场所,网吧,福贸花园中康路1层,广东省,深圳市,福田区,114.0537852,22.57182322
友唱,体育休闲服务,休闲场所,游乐场,中康路126号卓悦汇购物中心B1,广东省,深圳市,福田区,114.054741,22.57264951
星空网咖,体育休闲服务,娱乐场所,网吧,上梅林梅林路梅林阁二楼,广东省,深圳市,福田区,114.0488054,22.57055842
悠游堂亲子乐园(上梅林店),体育休闲服务,休闲场所,游乐场,上梅林地铁站C出口卓悦汇购物中心5楼,广东省,深圳市,福田区,114.0551116,22.57309084
星际传奇(卓越汇店),体育休闲服务,娱乐场所,游戏厅,卓悦汇购物中心3层,广东省,深圳市,福田区,114.0554263,22.5722684
波波池(天虹商场),体育休闲服务,休闲场所,游乐场,梅林路69号天虹商场6F层,广东省,深圳市,福田区,114.0560648,22.5708745
跳跳鱼儿童乐园,体育休闲服务,休闲场所,游乐场,林园东路10号5栋,广东省,深圳市,福田区,114.0688413,22.57115009
格林尔顿网吧,体育休闲服务,娱乐场所,网吧,林园东路9号惠新百货2层,广东省,深圳市,福田区,114.0688033,22.57093216
红日子茶艺棋牌,体育休闲服务,娱乐场所,棋牌室,金碧路2-31号附近,广东省,深圳市,罗湖区,114.093355,22.57053011
泡泡网咖(红岗路),体育休闲服务,娱乐场所,网吧,红岗路1111号,广东省,深圳市,罗湖区,114.0986171,22.57630719
天一网吧(翠竹北路),体育休闲服务,娱乐场所,网吧,翠竹路,广东省,深圳市,罗湖区,114.122941,22.58012136
东岸网吧,体育休闲服务,娱乐场所,网吧,文锦北路2088-21,广东省,深圳市,罗湖区,114.1184371,22.57163638
洪湖东岸,体育休闲服务,娱乐场所,网吧|商务住宅,文锦北路2088号,广东省,深圳市,罗湖区,114.118329,22.57157327
雨乐网咖(水贝店),体育休闲服务,娱乐场所,网吧,水贝二路56号特力大厦1楼,广东省,深圳市,罗湖区,114.1187105,22.57399541
蓝沐网咖(蓝雨店),体育休闲服务,娱乐场所,网吧,文锦北路2088号鸿泰龙大酒店二楼1,广东省,深圳市,罗湖区,114.1184231,22.57182634
小胡棋牌室,体育休闲服务,娱乐场所,棋牌室,宝安北路849号维富大厦,广东省,深圳市,罗湖区,114.1213981,22.57898274
桌球棋牌,体育休闲服务,娱乐场所,棋牌室,太白路47号附近,广东省,深圳市,罗湖区,114.1235212,22.57982707
蓝沐网咖(东乐店),体育休闲服务,娱乐场所,网吧,布心路1023号东乐花园北门(马家斑鱼旁),广东省,深圳市,罗湖区,114.1358621,22.57548428
乐群楼网咖,体育休闲服务,娱乐场所,网吧,东乐花园,广东省,深圳市,罗湖区,114.1361338,22.57504474
尚酷儿童乐园,体育休闲服务,休闲场所,游乐场,太宁路8号喜荟城F1,广东省,深圳市,罗湖区,114.1343409,22.57133143
乐悠游,体育休闲服务,休闲场所,游乐场,太白路1088号布心广场2层,广东省,深圳市,罗湖区,114.1355722,22.5795034
火星人俱乐部,体育休闲服务,娱乐场所,网吧,太宁路28号悦邻2层201铺,广东省,深圳市,罗湖区,114.129969,22.57237909
